as_of_date,invoice_id,customer_id,due_date,open_amount,currency,days_past_due,aging_bucket,is_disputed_open
2026-03-01,INV-108585,CUST-1017,2026-01-10,12558.88,USD,45,31-60,False
2026-03-01,INV-108586,CUST-1116,2025-10-15,30634.34,USD,99,90+,False
2026-03-01,INV-108587,CUST-1029,2026-03-20,13267.17,USD,97,90+,False
2026-03-01,INV-108588,CUST-1025,2025-12-30,22938.79,USD,123,90+,False
2026-03-01,INV-108589,CUST-1143,2025-12-20,34712.14,USD,133,90+,False
2026-03-01,INV-108590,CUST-1038,2026-02-23,172335.73,USD,83,61-90,False
2026-03-01,INV-108591,CUST-1160,2026-02-27,104167.82,USD,60,31-60,False
2026-03-01,INV-108592,CUST-1153,2025-11-30,51467.82,USD,8,1-30,False
2026-03-01,INV-108593,CUST-1175,2026-01-28,136672.37,USD,138,90+,False
2026-03-01,INV-108594,CUST-1192,2025-11-30,53692.86,USD,64,61-90,False
2026-03-01,INV-108595,CUST-1165,2025-11-22,81282.53,USD,90,61-90,False
2026-03-01,INV-108596,CUST-1129,2025-10-26,19874.14,USD,121,90+,False
2026-03-01,INV-108597,CUST-1112,2026-01-23,50019.24,USD,58,31-60,False
2026-03-01,INV-108598,CUST-1133,2025-11-09,48732.01,USD,111,90+,False
2026-03-01,INV-108599,CUST-1045,2025-12-27,83346.17,USD,112,90+,False
2026-03-01,INV-108600,CUST-1049,2026-01-24,28313.36,USD,117,90+,False
2026-03-01,INV-108601,CUST-1165,2026-02-13,56724.8,USD,6,1-30,False
2026-03-01,INV-108602,CUST-1105,2025-10-21,52535.0,USD,111,90+,False
2026-03-01,INV-108603,CUST-1145,2025-11-12,59394.27,USD,121,90+,False
2026-03-01,INV-108604,CUST-1154,2025-10-21,35126.48,USD,60,31-60,False
2026-03-01,INV-108605,CUST-1168,2026-02-08,32440.6,USD,56,31-60,False
2026-03-01,INV-108606,CUST-1071,2025-10-31,87977.83,USD,85,61-90,False
2026-03-01,INV-108607,CUST-1073,2026-03-04,10976.81,USD,83,61-90,False
2026-03-01,INV-108608,CUST-1016,2025-10-27,96686.62,USD,44,31-60,False
2026-03-01,INV-108609,CUST-1189,2025-12-12,7482.82,USD,44,31-60,False
2026-03-01,INV-108610,CUST-1156,2026-01-05,25061.11,USD,14,1-30,True
2026-03-01,INV-108611,CUST-1185,2026-03-10,23377.39,USD,136,90+,False
2026-03-01,INV-108612,CUST-1069,2025-12-29,41902.7,USD,35,31-60,False
2026-03-01,INV-108613,CUST-1149,2025-11-13,9053.46,USD,45,31-60,False
2026-03-01,INV-108614,CUST-1005,2025-11-12,119513.59,USD,41,31-60,False
2026-03-01,INV-108615,CUST-1025,2025-10-31,17891.11,USD,138,90+,False
2026-03-01,INV-108616,CUST-1166,2026-01-25,19846.11,USD,117,90+,False
2026-03-01,INV-108617,CUST-1139,2025-12-15,15153.04,USD,32,31-60,False
2026-03-01,INV-108618,CUST-1098,2026-02-22,70322.68,USD,125,90+,False
2026-03-01,INV-108619,CUST-1141,2026-02-20,30826.16,USD,109,90+,False
2026-03-01,INV-108620,CUST-1021,2025-11-03,41857.57,USD,69,61-90,False
2026-03-01,INV-108621,CUST-1050,2025-12-19,81858.1,USD,109,90+,False
2026-03-01,INV-108622,CUST-1150,2025-10-04,37585.24,USD,124,90+,False
2026-03-01,INV-108623,CUST-1175,2025-12-11,25826.22,USD,38,31-60,False
2026-03-01,INV-108624,CUST-1198,2026-01-06,51090.44,USD,82,61-90,False
2026-03-01,INV-108625,CUST-1103,2026-01-18,15089.8,USD,105,90+,False
2026-03-01,INV-108626,CUST-1177,2025-10-28,24505.08,USD,62,61-90,False
2026-03-01,INV-108627,CUST-1088,2026-02-07,27378.59,USD,24,1-30,False
2026-03-01,INV-108628,CUST-1140,2025-10-17,18546.51,USD,40,31-60,False
2026-03-01,INV-108629,CUST-1137,2025-11-27,77981.21,USD,58,31-60,False
2026-03-01,INV-108630,CUST-1182,2026-02-04,3680.5,USD,29,1-30,False
2026-03-01,INV-108631,CUST-1008,2025-10-09,79058.2,USD,44,31-60,False
2026-03-01,INV-108632,CUST-1078,2025-10-31,12150.95,USD,52,31-60,False
2026-03-01,INV-108633,CUST-1051,2025-12-27,135234.96,USD,39,31-60,True
2026-03-01,INV-108634,CUST-1129,2025-12-01,99630.56,USD,139,90+,False
2026-03-01,INV-108635,CUST-1152,2025-10-19,36870.21,USD,0,Current,False
2026-03-01,INV-108636,CUST-1012,2025-12-20,110494.18,USD,69,61-90,False
2026-03-01,INV-108637,CUST-1050,2026-01-15,41198.68,USD,128,90+,False
2026-03-01,INV-108638,CUST-1185,2025-11-24,24860.95,USD,135,90+,True
2026-03-01,INV-108639,CUST-1033,2026-03-05,17169.32,USD,111,90+,False
2026-03-01,INV-108640,CUST-1034,2026-01-20,60473.43,USD,32,31-60,False
2026-03-01,INV-108641,CUST-1130,2026-01-31,27284.18,USD,114,90+,False
2026-03-01,INV-108642,CUST-1119,2026-03-27,38328.91,USD,103,90+,False
2026-03-01,INV-108643,CUST-1186,2025-12-04,76666.15,USD,133,90+,False
2026-03-01,INV-108644,CUST-1069,2026-02-01,135028.3,USD,130,90+,False
2026-03-01,INV-108645,CUST-1175,2025-10-03,78539.21,USD,78,61-90,False
2026-03-01,INV-108646,CUST-1191,2026-03-29,74630.49,USD,5,1-30,False
2026-03-01,INV-108647,CUST-1146,2026-02-15,74790.58,USD,36,31-60,False
2026-03-01,INV-108648,CUST-1066,2025-10-21,43909.33,USD,26,1-30,False
2026-03-01,INV-108649,CUST-1102,2025-11-06,1066.62,USD,105,90+,True
2026-03-01,INV-108650,CUST-1072,2025-10-15,37043.09,USD,68,61-90,False
2026-03-01,INV-108651,CUST-1115,2025-12-26,32961.96,USD,122,90+,False
2026-03-01,INV-108652,CUST-1132,2026-01-28,68150.91,USD,144,90+,False
2026-03-01,INV-108653,CUST-1066,2026-02-14,29414.11,USD,16,1-30,False
2026-03-01,INV-108654,CUST-1138,2025-11-13,21529.95,USD,104,90+,False
2026-03-01,INV-108655,CUST-1120,2025-11-08,31128.31,USD,117,90+,True
2026-03-01,INV-108656,CUST-1093,2026-02-10,11014.71,USD,22,1-30,False
2026-03-01,INV-108657,CUST-1195,2025-10-25,77486.48,USD,38,31-60,False
2026-03-01,INV-108658,CUST-1196,2025-11-25,66580.28,USD,9,1-30,False
2026-03-01,INV-108659,CUST-1128,2026-01-29,49975.2,USD,82,61-90,False
2026-03-01,INV-108660,CUST-1090,2025-12-29,70102.28,USD,72,61-90,False
2026-03-01,INV-108661,CUST-1091,2025-12-03,22320.54,USD,142,90+,False
2026-03-01,INV-108662,CUST-1062,2026-03-29,15579.6,USD,42,31-60,False
2026-03-01,INV-108663,CUST-1028,2025-12-28,59136.99,USD,87,61-90,False
2026-03-01,INV-108664,CUST-1011,2026-01-20,96612.12,USD,11,1-30,False
2026-03-01,INV-108665,CUST-1076,2025-12-15,27910.69,USD,21,1-30,False
2026-03-01,INV-108666,CUST-1040,2026-02-14,33839.66,USD,17,1-30,False
2026-03-01,INV-108667,CUST-1129,2026-02-15,22015.84,USD,61,61-90,False
2026-03-01,INV-108668,CUST-1036,2025-10-10,26078.36,USD,78,61-90,False
2026-03-01,INV-108669,CUST-1172,2025-12-01,31378.2,USD,149,90+,False
2026-03-01,INV-108670,CUST-1175,2025-12-29,23900.85,USD,141,90+,False
2026-03-01,INV-108671,CUST-1023,2025-11-29,19235.06,USD,104,90+,False
2026-03-01,INV-108672,CUST-1098,2026-02-24,67428.81,USD,6,1-30,False
2026-03-01,INV-108673,CUST-1149,2026-01-15,37385.68,USD,33,31-60,True
2026-03-01,INV-108674,CUST-1099,2025-11-07,41196.19,USD,62,61-90,True
2026-03-01,INV-108675,CUST-1138,2026-02-11,44505.71,USD,129,90+,False
2026-03-01,INV-108676,CUST-1057,2026-02-20,21231.05,USD,108,90+,False
2026-03-01,INV-108677,CUST-1173,2025-11-16,28641.02,USD,62,61-90,False
2026-03-01,INV-108678,CUST-1028,2026-03-22,55930.37,USD,129,90+,False
2026-03-01,INV-108679,CUST-1162,2026-02-10,45932.51,USD,50,31-60,False
2026-03-01,INV-108680,CUST-1142,2025-12-17,68694.63,USD,40,31-60,False
2026-03-01,INV-108681,CUST-1059,2025-11-22,28712.73,USD,132,90+,True
2026-03-01,INV-108682,CUST-1094,2025-12-01,49362.26,USD,84,61-90,False
2026-03-01,INV-108683,CUST-1041,2025-10-23,100072.1,USD,70,61-90,False
2026-03-01,INV-108684,CUST-1042,2025-11-13,67393.56,USD,0,Current,False
2026-03-01,INV-108685,CUST-1073,2025-11-21,7442.1,USD,8,1-30,False
2026-03-01,INV-108686,CUST-1176,2025-11-15,14204.84,USD,107,90+,True
2026-03-01,INV-108687,CUST-1191,2026-02-24,93241.67,USD,100,90+,True
2026-03-01,INV-108688,CUST-1159,2025-12-23,10897.32,USD,121,90+,False
2026-03-01,INV-108689,CUST-1063,2025-11-16,6831.9,USD,107,90+,False
2026-03-01,INV-108690,CUST-1001,2025-12-30,39324.91,USD,3,1-30,False
2026-03-01,INV-108691,CUST-1151,2025-11-21,114233.74,USD,148,90+,False
2026-03-01,INV-108692,CUST-1065,2025-10-24,49620.89,USD,60,31-60,True
2026-03-01,INV-108693,CUST-1165,2026-02-22,48937.53,USD,25,1-30,False
2026-03-01,INV-108694,CUST-1030,2025-12-28,6457.9,USD,116,90+,False
2026-03-01,INV-108695,CUST-1114,2026-03-23,17538.95,USD,77,61-90,False
2026-03-01,INV-108696,CUST-1025,2025-12-03,90571.97,USD,137,90+,False
2026-03-01,INV-108697,CUST-1028,2026-01-27,39130.7,USD,81,61-90,True
2026-03-01,INV-108698,CUST-1194,2026-03-05,30802.17,USD,80,61-90,False
2026-03-01,INV-108699,CUST-1077,2026-03-27,47073.79,USD,74,61-90,False
2026-03-01,INV-108700,CUST-1024,2025-12-03,97031.72,USD,46,31-60,False
2026-03-01,INV-108701,CUST-1047,2026-03-05,20406.3,USD,87,61-90,True
2026-03-01,INV-108702,CUST-1064,2025-12-25,16289.87,USD,82,61-90,False
2026-03-01,INV-108703,CUST-1180,2025-11-25,46195.89,USD,119,90+,False
2026-03-01,INV-108704,CUST-1066,2025-11-28,22369.94,USD,122,90+,False
2026-03-01,INV-108705,CUST-1089,2026-02-10,43857.67,USD,53,31-60,False
2026-03-01,INV-108706,CUST-1145,2026-03-21,27036.29,USD,146,90+,False
2026-03-01,INV-108707,CUST-1136,2026-03-19,7862.02,USD,24,1-30,False
2026-03-01,INV-108708,CUST-1037,2026-02-02,19166.21,USD,66,61-90,False
2026-03-01,INV-108709,CUST-1086,2025-11-16,13369.54,USD,140,90+,False
2026-03-01,INV-108710,CUST-1148,2026-01-29,34793.07,USD,20,1-30,False
2026-03-01,INV-108711,CUST-1064,2026-03-02,9574.46,USD,21,1-30,False
2026-03-01,INV-108712,CUST-1148,2026-01-10,38282.26,USD,28,1-30,False
2026-03-01,INV-108713,CUST-1026,2025-11-13,31128.69,USD,48,31-60,True
2026-03-01,INV-108714,CUST-1105,2025-10-15,19350.58,USD,106,90+,False
2026-03-01,INV-108715,CUST-1122,2026-01-13,29567.95,USD,24,1-30,False
2026-03-01,INV-108716,CUST-1197,2025-11-20,102676.73,USD,75,61-90,False
2026-03-01,INV-108717,CUST-1043,2025-11-22,21796.69,USD,48,31-60,False
2026-03-01,INV-108718,CUST-1099,2025-11-03,45782.13,USD,4,1-30,False
2026-03-01,INV-108719,CUST-1027,2026-02-01,36543.38,USD,4,1-30,False
2026-03-01,INV-108720,CUST-1172,2025-12-16,54198.05,USD,38,31-60,False
2026-03-01,INV-108721,CUST-1016,2026-02-13,46084.15,USD,80,61-90,False
2026-03-01,INV-108722,CUST-1126,2026-01-31,39985.26,USD,29,1-30,False
2026-03-01,INV-108723,CUST-1122,2025-12-09,22372.13,USD,1,1-30,False
2026-03-01,INV-108724,CUST-1167,2025-10-21,36635.63,USD,14,1-30,False
2026-03-01,INV-108725,CUST-1130,2026-01-16,31880.66,USD,50,31-60,False
2026-03-01,INV-108726,CUST-1075,2026-01-16,62511.1,USD,22,1-30,False
2026-03-01,INV-108727,CUST-1193,2026-02-12,17641.75,USD,25,1-30,False
2026-03-01,INV-108728,CUST-1045,2025-12-29,42557.7,USD,10,1-30,True
2026-03-01,INV-108729,CUST-1157,2025-12-18,13795.81,USD,127,90+,True
2026-03-01,INV-108730,CUST-1068,2026-03-26,39865.35,USD,23,1-30,False
2026-03-01,INV-108731,CUST-1136,2025-11-11,64191.84,USD,136,90+,False
2026-03-01,INV-108732,CUST-1084,2026-02-28,77220.43,USD,70,61-90,False
2026-03-01,INV-108733,CUST-1010,2025-11-21,22001.9,USD,137,90+,False
2026-03-01,INV-108734,CUST-1068,2026-01-10,22763.69,USD,96,90+,False
2026-03-01,INV-108735,CUST-1098,2026-01-13,50417.48,USD,109,90+,True
2026-03-01,INV-108736,CUST-1090,2025-12-18,3947.76,USD,71,61-90,False
2026-03-01,INV-108737,CUST-1193,2026-01-20,22711.89,USD,70,61-90,False
2026-03-01,INV-108738,CUST-1158,2026-01-12,45749.82,USD,89,61-90,True
2026-03-01,INV-108739,CUST-1160,2025-10-16,93876.79,USD,126,90+,False
2026-03-01,INV-108740,CUST-1166,2026-01-04,20441.82,USD,122,90+,False
2026-03-01,INV-108741,CUST-1093,2025-11-06,13119.54,USD,142,90+,False
2026-03-01,INV-108742,CUST-1173,2026-02-23,49793.26,USD,32,31-60,False
2026-03-01,INV-108743,CUST-1164,2026-02-25,57006.25,USD,138,90+,False
2026-03-01,INV-108744,CUST-1114,2025-11-15,52274.34,USD,146,90+,False
2026-03-01,INV-108745,CUST-1187,2025-10-02,24445.04,USD,57,31-60,False
2026-03-01,INV-108746,CUST-1030,2026-01-27,100194.46,USD,145,90+,False
2026-03-01,INV-108747,CUST-1010,2025-12-26,41574.78,USD,145,90+,False
2026-03-01,INV-108748,CUST-1086,2026-01-02,36266.62,USD,21,1-30,False
2026-03-01,INV-108749,CUST-1120,2025-10-03,44860.07,USD,88,61-90,False
2026-03-01,INV-108750,CUST-1129,2026-03-23,22443.11,USD,117,90+,False
2026-03-01,INV-108751,CUST-1104,2026-01-19,38453.72,USD,43,31-60,False
2026-03-01,INV-108752,CUST-1026,2026-03-26,53812.78,USD,8,1-30,False
2026-03-01,INV-108753,CUST-1001,2025-10-01,28404.1,USD,49,31-60,False
2026-03-01,INV-108754,CUST-1102,2026-01-13,14878.65,USD,118,90+,False
2026-03-01,INV-108755,CUST-1100,2025-10-22,101142.0,USD,60,31-60,False
2026-03-01,INV-108756,CUST-1020,2026-02-19,24905.63,USD,18,1-30,False
2026-03-01,INV-108757,CUST-1057,2026-03-22,9709.3,USD,51,31-60,True
2026-03-01,INV-108758,CUST-1132,2026-02-11,17932.41,USD,54,31-60,False
2026-03-01,INV-108759,CUST-1179,2025-12-04,43881.32,USD,24,1-30,False
2026-03-01,INV-108760,CUST-1172,2025-10-21,58164.67,USD,68,61-90,False
2026-03-01,INV-108761,CUST-1084,2025-10-04,44524.36,USD,74,61-90,False
2026-03-01,INV-108762,CUST-1092,2026-02-08,106239.36,USD,140,90+,False
2026-03-01,INV-108763,CUST-1019,2026-01-21,43572.18,USD,71,61-90,False
2026-03-01,INV-108764,CUST-1060,2025-10-30,108264.66,USD,24,1-30,False
2026-03-01,INV-108765,CUST-1037,2025-10-31,51747.9,USD,90,61-90,False
2026-03-01,INV-108766,CUST-1147,2026-03-11,15024.83,USD,74,61-90,False
2026-03-01,INV-108767,CUST-1024,2025-10-20,32855.14,USD,63,61-90,True
2026-03-01,INV-108768,CUST-1129,2025-11-23,15921.03,USD,81,61-90,False
2026-03-01,INV-108769,CUST-1120,2026-02-03,59257.76,USD,137,90+,True
2026-03-01,INV-108770,CUST-1159,2026-03-02,34400.8,USD,96,90+,False
2026-03-01,INV-108771,CUST-1025,2025-10-15,87021.21,USD,99,90+,False
2026-03-01,INV-108772,CUST-1197,2026-03-15,61703.52,USD,16,1-30,False
2026-03-01,INV-108773,CUST-1168,2026-02-28,8378.2,USD,4,1-30,False
2026-03-01,INV-108774,CUST-1066,2026-03-29,22031.27,USD,66,61-90,False
2026-03-01,INV-108775,CUST-1000,2025-11-26,45675.62,USD,100,90+,False
2026-03-01,INV-108776,CUST-1050,2025-12-18,15873.92,USD,137,90+,False
2026-03-01,INV-108777,CUST-1004,2026-03-29,77550.44,USD,134,90+,False
2026-03-01,INV-108778,CUST-1012,2026-03-12,51666.53,USD,112,90+,False
2026-03-01,INV-108779,CUST-1146,2025-10-14,23000.17,USD,28,1-30,False
2026-03-01,INV-108780,CUST-1139,2025-12-30,20820.34,USD,48,31-60,False
2026-03-01,INV-108781,CUST-1047,2025-10-14,27129.66,USD,8,1-30,False
2026-03-01,INV-108782,CUST-1152,2026-01-07,4659.49,USD,77,61-90,False
2026-03-01,INV-108783,CUST-1056,2025-11-02,43803.22,USD,136,90+,False
2026-03-01,INV-108784,CUST-1114,2026-03-29,32364.9,USD,59,31-60,True
2026-03-01,INV-108785,CUST-1034,2025-10-01,36983.33,USD,51,31-60,False
2026-03-01,INV-108786,CUST-1075,2025-11-03,13886.82,USD,120,90+,False
2026-03-01,INV-108787,CUST-1093,2025-10-19,27110.44,USD,74,61-90,True
2026-03-01,INV-108788,CUST-1004,2026-03-01,44554.67,USD,10,1-30,False
2026-03-01,INV-108789,CUST-1021,2025-10-04,79865.26,USD,103,90+,False
2026-03-01,INV-108790,CUST-1102,2026-03-13,22149.7,USD,74,61-90,False
2026-03-01,INV-108791,CUST-1184,2025-12-16,36805.25,USD,35,31-60,False
2026-03-01,INV-108792,CUST-1174,2025-11-27,18979.84,USD,130,90+,False
2026-03-01,INV-108793,CUST-1181,2026-03-09,49416.68,USD,108,90+,False
2026-03-01,INV-108794,CUST-1130,2026-02-14,9558.52,USD,82,61-90,False
2026-03-01,INV-108795,CUST-1123,2026-01-11,47590.06,USD,27,1-30,False
2026-03-01,INV-108796,CUST-1052,2025-12-06,22431.42,USD,52,31-60,False
2026-03-01,INV-108797,CUST-1158,2026-01-24,36737.19,USD,53,31-60,False
2026-03-01,INV-108798,CUST-1068,2026-02-25,19824.37,USD,64,61-90,False
2026-03-01,INV-108799,CUST-1103,2026-01-28,19653.51,USD,52,31-60,False
2026-03-01,INV-108800,CUST-1160,2025-10-22,15048.16,USD,39,31-60,False
2026-03-01,INV-108801,CUST-1199,2026-01-20,11980.24,USD,40,31-60,False
2026-03-01,INV-108802,CUST-1177,2025-12-14,33473.48,USD,74,61-90,True
2026-03-01,INV-108803,CUST-1015,2026-03-25,16956.86,USD,28,1-30,True
2026-03-01,INV-108804,CUST-1115,2026-02-13,69995.81,USD,39,31-60,False
2026-03-01,INV-108805,CUST-1075,2026-02-20,24432.44,USD,129,90+,False
2026-03-01,INV-108806,CUST-1108,2025-11-01,62502.91,USD,47,31-60,False
2026-03-01,INV-108807,CUST-1038,2025-12-06,23158.45,USD,0,Current,False
2026-03-01,INV-108808,CUST-1088,2025-10-04,24202.96,USD,58,31-60,False
2026-03-01,INV-108809,CUST-1173,2025-10-30,33484.49,USD,87,61-90,False
2026-03-01,INV-108810,CUST-1111,2025-10-13,113214.31,USD,1,1-30,False
2026-03-01,INV-108811,CUST-1046,2025-10-21,28056.14,USD,58,31-60,False
2026-03-01,INV-108812,CUST-1171,2025-11-10,18378.57,USD,130,90+,False
2026-03-01,INV-108813,CUST-1136,2026-01-29,19855.57,USD,48,31-60,False
2026-03-01,INV-108814,CUST-1127,2025-10-19,31829.56,USD,75,61-90,False
2026-03-01,INV-108815,CUST-1177,2025-11-17,55415.84,USD,33,31-60,False
2026-03-01,INV-108816,CUST-1076,2025-12-25,19615.42,USD,61,61-90,True
2026-03-01,INV-108817,CUST-1187,2025-12-02,72018.6,USD,33,31-60,False
2026-03-01,INV-108818,CUST-1014,2026-02-25,5299.32,USD,22,1-30,False
2026-03-01,INV-108819,CUST-1035,2025-11-06,19547.39,USD,18,1-30,True
2026-03-01,INV-108820,CUST-1062,2025-10-31,18892.98,USD,59,31-60,False
2026-03-01,INV-108821,CUST-1068,2025-12-13,34091.11,USD,126,90+,False
2026-03-01,INV-108822,CUST-1168,2026-02-23,21050.64,USD,95,90+,False
2026-03-01,INV-108823,CUST-1073,2026-01-15,32806.42,USD,89,61-90,False
2026-03-01,INV-108824,CUST-1023,2026-01-11,11532.23,USD,48,31-60,False
2026-03-01,INV-108825,CUST-1048,2026-01-18,7868.06,USD,44,31-60,False
2026-03-01,INV-108826,CUST-1145,2025-10-20,31794.14,USD,75,61-90,False
2026-03-01,INV-108827,CUST-1006,2026-02-16,8919.53,USD,106,90+,False
2026-03-01,INV-108828,CUST-1003,2025-12-25,75183.55,USD,59,31-60,False
2026-03-01,INV-108829,CUST-1089,2025-11-13,4110.62,USD,131,90+,True
2026-03-01,INV-108830,CUST-1196,2025-12-21,4438.09,USD,145,90+,True
2026-03-01,INV-108831,CUST-1059,2025-12-03,28208.66,USD,119,90+,False
2026-03-01,INV-108832,CUST-1054,2026-01-30,202937.31,USD,54,31-60,False
2026-03-01,INV-108833,CUST-1015,2026-03-11,22147.85,USD,30,1-30,False
2026-03-01,INV-108834,CUST-1028,2025-12-26,67084.53,USD,114,90+,True
2026-03-01,INV-108835,CUST-1150,2025-12-04,27300.25,USD,29,1-30,False
2026-03-01,INV-108836,CUST-1013,2025-11-24,15249.57,USD,48,31-60,False
2026-03-01,INV-108837,CUST-1078,2025-12-13,44185.13,USD,74,61-90,False
2026-03-01,INV-108838,CUST-1176,2026-01-25,19126.47,USD,67,61-90,False
2026-03-01,INV-108839,CUST-1032,2026-02-06,23309.77,USD,99,90+,False
2026-03-01,INV-108840,CUST-1152,2026-03-15,48386.69,USD,128,90+,False
2026-03-01,INV-108841,CUST-1020,2026-02-14,20194.68,USD,102,90+,False
2026-03-01,INV-108842,CUST-1144,2026-01-03,3966.84,USD,148,90+,False
2026-03-01,INV-108843,CUST-1022,2026-02-22,13820.89,USD,87,61-90,False
2026-03-01,INV-108844,CUST-1056,2026-01-07,60746.27,USD,113,90+,False
2026-03-01,INV-108845,CUST-1185,2026-01-20,39324.09,USD,12,1-30,False
2026-03-01,INV-108846,CUST-1141,2025-11-21,14392.08,USD,112,90+,False
2026-03-01,INV-108847,CUST-1092,2026-02-23,84964.93,USD,63,61-90,True
2026-03-01,INV-108848,CUST-1019,2025-11-02,20014.01,USD,35,31-60,False
2026-03-01,INV-108849,CUST-1157,2025-10-04,59851.83,USD,103,90+,False
2026-03-01,INV-108850,CUST-1018,2025-12-26,146565.48,USD,110,90+,False
2026-03-01,INV-108851,CUST-1180,2025-12-14,45333.58,USD,4,1-30,False
2026-03-01,INV-108852,CUST-1102,2026-03-29,78356.06,USD,147,90+,False
2026-03-01,INV-108853,CUST-1183,2025-10-09,160790.55,USD,138,90+,False
2026-03-01,INV-108854,CUST-1076,2025-12-03,40357.58,USD,71,61-90,False
2026-03-01,INV-108855,CUST-1150,2025-10-30,93713.36,USD,145,90+,False
2026-03-01,INV-108856,CUST-1189,2026-02-13,29249.22,USD,127,90+,False
2026-03-01,INV-108857,CUST-1032,2026-02-10,10069.01,USD,141,90+,False
2026-03-01,INV-108858,CUST-1017,2025-12-15,14007.66,USD,55,31-60,False
2026-03-01,INV-108859,CUST-1072,2026-02-06,39812.16,USD,72,61-90,False
2026-03-01,INV-108860,CUST-1160,2025-10-15,10032.68,USD,90,61-90,True
2026-03-01,INV-108861,CUST-1159,2025-12-28,43375.9,USD,28,1-30,False
2026-03-01,INV-108862,CUST-1188,2026-03-15,20320.66,USD,127,90+,False
2026-03-01,INV-108863,CUST-1181,2026-03-19,8197.15,USD,26,1-30,False
2026-03-01,INV-108864,CUST-1016,2026-02-05,51130.5,USD,67,61-90,False
2026-03-01,INV-108865,CUST-1018,2026-03-23,7787.04,USD,90,61-90,False
2026-03-01,INV-108866,CUST-1069,2025-10-26,125918.05,USD,9,1-30,False
2026-03-01,INV-108867,CUST-1119,2025-11-30,97825.73,USD,126,90+,False
2026-03-01,INV-108868,CUST-1100,2026-01-31,11116.88,USD,25,1-30,False
2026-03-01,INV-108869,CUST-1033,2025-12-06,21345.67,USD,70,61-90,True
2026-03-01,INV-108870,CUST-1083,2026-02-27,16539.37,USD,90,61-90,False
2026-03-01,INV-108871,CUST-1152,2025-10-26,125937.0,USD,93,90+,False
2026-03-01,INV-108872,CUST-1195,2025-12-22,37856.56,USD,75,61-90,False
2026-03-01,INV-108873,CUST-1073,2026-01-16,20139.18,USD,103,90+,False
2026-03-01,INV-108874,CUST-1087,2026-01-19,64851.89,USD,76,61-90,False
2026-03-01,INV-108875,CUST-1084,2025-11-29,16144.98,USD,40,31-60,False
2026-03-01,INV-108876,CUST-1010,2025-11-08,28990.08,USD,131,90+,False
2026-03-01,INV-108877,CUST-1090,2026-01-31,80004.7,USD,65,61-90,False
2026-03-01,INV-108878,CUST-1143,2025-11-05,36940.35,USD,33,31-60,False
2026-03-01,INV-108879,CUST-1188,2025-10-21,45376.23,USD,121,90+,False
2026-03-01,INV-108880,CUST-1126,2026-03-18,9164.13,USD,49,31-60,False
2026-03-01,INV-108881,CUST-1112,2026-01-26,5310.19,USD,89,61-90,False
2026-03-01,INV-108882,CUST-1079,2025-11-17,21587.34,USD,41,31-60,False
2026-03-01,INV-108883,CUST-1006,2025-10-26,19733.08,USD,128,90+,True
2026-03-01,INV-108884,CUST-1015,2025-11-05,14247.99,USD,33,31-60,False
2026-03-01,INV-108885,CUST-1015,2026-03-01,61673.28,USD,137,90+,False
2026-03-01,INV-108886,CUST-1167,2026-02-05,45750.14,USD,4,1-30,False
2026-03-01,INV-108887,CUST-1011,2026-02-26,57948.5,USD,89,61-90,False
2026-03-01,INV-108888,CUST-1034,2026-02-23,46739.75,USD,146,90+,False
2026-03-01,INV-108889,CUST-1020,2025-10-15,59392.09,USD,148,90+,False
2026-03-01,INV-108890,CUST-1177,2025-12-18,68376.92,USD,120,90+,False
2026-03-01,INV-108891,CUST-1170,2026-02-11,24581.91,USD,28,1-30,False
2026-03-01,INV-108892,CUST-1016,2026-03-20,31983.88,USD,101,90+,False
2026-03-01,INV-108893,CUST-1031,2026-03-08,49217.14,USD,39,31-60,False
2026-03-01,INV-108894,CUST-1040,2025-10-28,22969.53,USD,114,90+,False
2026-03-01,INV-108895,CUST-1133,2026-02-13,42110.8,USD,17,1-30,False
2026-03-01,INV-108896,CUST-1026,2026-03-06,5849.04,USD,122,90+,False
2026-03-01,INV-108897,CUST-1147,2026-02-26,61848.76,USD,48,31-60,False
2026-03-01,INV-108898,CUST-1152,2026-01-28,75651.82,USD,64,61-90,False
2026-03-01,INV-108899,CUST-1065,2025-12-27,75015.95,USD,69,61-90,True
