payment_id,customer_id,invoice_id,payment_date,amount,payment_method,status
PAY-2862,CUST-1126,INV-104246,2026-02-04,40646.57,ACH,Completed
PAY-2863,CUST-1083,INV-108654,2026-02-03,20736.07,Check,Completed
PAY-2864,CUST-1057,INV-105008,2026-01-29,24947.35,ACH,Partial
PAY-2865,CUST-1127,INV-106017,2026-01-06,40498.32,ACH,Partial
PAY-2866,CUST-1139,INV-109543,2026-01-04,72524.5,ACH,Partial
PAY-2867,CUST-1163,INV-109126,2026-01-01,9940.02,Wire,Completed
PAY-2868,CUST-1133,INV-109435,2026-02-04,12773.02,Check,Partial
PAY-2869,CUST-1031,INV-103375,2026-02-17,28407.49,Wire,Completed
PAY-2870,CUST-1192,INV-100510,2026-02-16,49273.35,ACH,Partial
PAY-2871,CUST-1187,INV-104868,2026-01-26,29537.11,Wire,Partial
PAY-2872,CUST-1181,INV-104065,2026-01-29,30314.32,Check,Completed
PAY-2873,CUST-1151,INV-103142,2026-01-11,16076.57,ACH,Completed
PAY-2874,CUST-1156,INV-102909,2026-02-20,16404.61,Check,Partial
PAY-2875,CUST-1007,INV-105213,2026-01-04,62683.22,ACH,Completed
PAY-2876,CUST-1012,INV-102766,2026-01-22,40330.37,ACH,Partial
PAY-2877,CUST-1062,INV-101608,2026-02-02,4270.18,ACH,Completed
PAY-2878,CUST-1024,INV-101690,2026-02-03,7418.18,Check,Partial
PAY-2879,CUST-1156,INV-108961,2026-01-31,20726.84,ACH,Completed
PAY-2880,CUST-1186,INV-100227,2026-01-10,40361.15,Wire,Completed
PAY-2881,CUST-1060,INV-107342,2026-02-04,1022.13,ACH,Completed
PAY-2882,CUST-1087,INV-100807,2026-02-22,30932.71,ACH,Completed
PAY-2883,CUST-1124,INV-106360,2026-02-28,14000.8,ACH,Completed
PAY-2884,CUST-1025,INV-100547,2026-01-28,50282.89,Wire,Partial
PAY-2885,CUST-1083,INV-105516,2026-01-23,13564.3,Wire,Partial
PAY-2886,CUST-1195,INV-100723,2026-02-18,18230.5,Check,Partial
PAY-2887,CUST-1021,INV-100114,2026-01-12,71741.99,ACH,Partial
PAY-2888,CUST-1134,INV-106661,2026-01-29,22450.23,Check,Partial
PAY-2889,CUST-1184,INV-104035,2026-01-02,49426.15,Check,Partial
PAY-2890,CUST-1061,INV-109340,2026-01-13,32175.01,ACH,Partial
PAY-2891,CUST-1121,INV-106451,2026-02-05,36401.9,ACH,Partial
PAY-2892,CUST-1117,INV-109934,2026-02-16,46063.72,Wire,Completed
PAY-2893,CUST-1145,INV-107682,2026-01-26,13140.98,Wire,Partial
PAY-2894,CUST-1009,INV-104161,2026-01-17,41929.32,Check,Partial
PAY-2895,CUST-1030,INV-108469,2026-02-12,48613.32,ACH,Completed
PAY-2896,CUST-1025,INV-100138,2026-02-02,34705.82,Check,Completed
PAY-2897,CUST-1182,INV-100675,2026-02-28,51294.92,Wire,Partial
PAY-2898,CUST-1108,INV-107476,2026-02-26,7615.81,Check,Partial
PAY-2899,CUST-1089,INV-109258,2026-01-22,5566.74,ACH,Partial
PAY-2900,CUST-1125,INV-101836,2026-01-02,45206.76,Check,Completed
PAY-2901,CUST-1024,INV-108872,2026-01-10,14452.73,Check,Partial
PAY-2902,CUST-1119,INV-104366,2026-02-08,5958.19,ACH,Partial
PAY-2903,CUST-1179,INV-102347,2026-01-26,5332.0,ACH,Partial
PAY-2904,CUST-1017,INV-101065,2026-01-30,75061.54,ACH,Partial
PAY-2905,CUST-1151,INV-109812,2026-01-22,44099.31,Wire,Partial
PAY-2906,CUST-1107,INV-107683,2026-01-11,32093.54,Check,Partial
PAY-2907,CUST-1142,INV-105032,2026-01-22,73831.32,Check,Partial
PAY-2908,CUST-1127,INV-106405,2026-01-24,29573.12,ACH,Partial
PAY-2909,CUST-1007,INV-105840,2026-02-27,5306.59,ACH,Completed
PAY-2910,CUST-1042,INV-103326,2026-01-29,18187.15,Wire,Partial
PAY-2911,CUST-1023,INV-106224,2026-02-20,5143.17,ACH,Partial
PAY-2912,CUST-1116,INV-104506,2026-01-10,45006.12,Wire,Completed
PAY-2913,CUST-1101,INV-108921,2026-02-03,17752.75,Wire,Partial
PAY-2914,CUST-1064,INV-104851,2026-02-15,120578.77,Wire,Partial
PAY-2915,CUST-1025,INV-108049,2026-01-25,19363.17,ACH,Completed
PAY-2916,CUST-1073,INV-107270,2026-01-21,11987.98,Check,Partial
PAY-2917,CUST-1153,INV-105663,2026-02-23,43633.02,ACH,Completed
PAY-2918,CUST-1065,INV-109585,2026-02-28,8990.46,Check,Partial
PAY-2919,CUST-1167,INV-102902,2026-02-08,6748.97,ACH,Partial
PAY-2920,CUST-1013,INV-100050,2026-01-13,32572.68,Wire,Partial
PAY-2921,CUST-1160,INV-107405,2026-01-02,28407.78,Check,Completed
PAY-2922,CUST-1184,INV-108231,2026-02-28,10400.91,ACH,Completed
PAY-2923,CUST-1166,INV-106022,2026-01-06,9580.16,ACH,Partial
PAY-2924,CUST-1128,INV-108960,2026-03-01,35726.86,Check,Completed
PAY-2925,CUST-1093,INV-102968,2026-01-01,62651.31,Wire,Partial
PAY-2926,CUST-1036,INV-106366,2026-02-26,27259.88,Wire,Completed
PAY-2927,CUST-1017,INV-108709,2026-01-28,28935.37,Check,Partial
PAY-2928,CUST-1157,INV-108155,2026-01-22,28851.97,ACH,Completed
PAY-2929,CUST-1154,INV-102019,2026-01-11,36406.67,Wire,Completed
PAY-2930,CUST-1187,INV-106415,2026-02-08,13670.48,ACH,Completed
PAY-2931,CUST-1176,INV-107573,2026-03-01,35240.89,Wire,Partial
PAY-2932,CUST-1112,INV-104324,2026-01-05,69633.86,ACH,Completed
PAY-2933,CUST-1029,INV-105680,2026-01-18,29426.85,Wire,Partial
PAY-2934,CUST-1172,INV-109466,2026-01-20,51030.25,ACH,Partial
PAY-2935,CUST-1099,INV-104489,2026-01-12,83436.66,ACH,Partial
PAY-2936,CUST-1020,INV-107462,2026-01-21,52132.7,Wire,Partial
PAY-2937,CUST-1181,INV-106713,2026-01-27,61997.5,Wire,Completed
PAY-2938,CUST-1143,INV-105830,2026-02-27,58661.03,ACH,Partial
PAY-2939,CUST-1017,INV-102729,2026-02-19,56110.62,Check,Completed
PAY-2940,CUST-1161,INV-109516,2026-02-10,13422.96,ACH,Partial
PAY-2941,CUST-1148,INV-100600,2026-02-03,59302.49,Check,Partial
PAY-2942,CUST-1158,INV-101796,2026-01-18,27302.8,Wire,Completed
PAY-2943,CUST-1009,INV-108504,2026-02-03,44137.02,Check,Completed
PAY-2944,CUST-1104,INV-105199,2026-01-02,31463.34,ACH,Completed
PAY-2945,CUST-1003,INV-100662,2026-02-22,80064.62,Wire,Partial
PAY-2946,CUST-1014,INV-105777,2026-01-14,47511.35,Wire,Completed
PAY-2947,CUST-1052,INV-108686,2026-02-08,49985.28,Check,Partial
PAY-2948,CUST-1186,INV-103975,2026-01-01,53539.42,Wire,Completed
PAY-2949,CUST-1054,INV-103047,2026-01-28,30388.96,Check,Partial
PAY-2950,CUST-1189,INV-102194,2026-02-10,53951.46,ACH,Completed
PAY-2951,CUST-1169,INV-106372,2026-01-27,11976.79,Wire,Completed
PAY-2952,CUST-1155,INV-103995,2026-01-30,32803.2,ACH,Partial
PAY-2953,CUST-1121,INV-101731,2026-01-22,44515.69,Check,Partial
PAY-2954,CUST-1134,INV-102901,2026-01-12,26400.44,Check,Completed
PAY-2955,CUST-1138,INV-104427,2026-01-01,111852.26,ACH,Partial
PAY-2956,CUST-1156,INV-105568,2026-02-02,17172.75,Check,Partial
PAY-2957,CUST-1161,INV-100775,2026-02-10,6505.94,Check,Completed
PAY-2958,CUST-1115,INV-100441,2026-02-17,78021.09,ACH,Completed
PAY-2959,CUST-1124,INV-103048,2026-02-26,34541.77,ACH,Completed
PAY-2960,CUST-1115,INV-100410,2026-02-18,11344.11,Wire,Completed
PAY-2961,CUST-1093,INV-108300,2026-01-01,20598.46,Wire,Partial
PAY-2962,CUST-1024,INV-107669,2026-01-05,4763.87,ACH,Completed
PAY-2963,CUST-1183,INV-103173,2026-02-17,12648.45,Wire,Completed
PAY-2964,CUST-1101,INV-105868,2026-01-05,31200.48,Check,Partial
PAY-2965,CUST-1039,INV-102936,2026-01-07,51267.32,Wire,Completed
PAY-2966,CUST-1119,INV-106782,2026-01-20,19051.11,Wire,Partial
PAY-2967,CUST-1092,INV-108078,2026-01-26,14705.04,Check,Partial
PAY-2968,CUST-1190,INV-104829,2026-02-18,16210.26,ACH,Completed
PAY-2969,CUST-1118,INV-105826,2026-01-06,18212.68,Check,Partial
PAY-2970,CUST-1177,INV-101726,2026-01-26,34567.19,Wire,Completed
PAY-2971,CUST-1010,INV-103165,2026-01-03,80029.34,Check,Completed
PAY-2972,CUST-1187,INV-100483,2026-02-08,4618.87,ACH,Completed
PAY-2973,CUST-1191,INV-106914,2026-01-14,14782.53,Wire,Partial
PAY-2974,CUST-1131,INV-106963,2026-02-18,4848.71,ACH,Partial
PAY-2975,CUST-1158,INV-104139,2026-01-14,12759.86,ACH,Partial
PAY-2976,CUST-1073,INV-101339,2026-01-20,25385.93,Check,Completed
PAY-2977,CUST-1053,INV-106201,2026-02-27,7333.39,ACH,Completed
PAY-2978,CUST-1079,INV-100606,2026-02-13,43923.98,Check,Completed
PAY-2979,CUST-1055,INV-105261,2026-01-09,10801.2,Check,Completed
PAY-2980,CUST-1116,INV-106930,2026-02-27,41803.07,Wire,Partial
PAY-2981,CUST-1093,INV-109661,2026-01-06,16443.44,ACH,Partial
PAY-2982,CUST-1098,INV-108626,2026-01-02,22198.77,ACH,Partial
PAY-2983,CUST-1043,INV-104218,2026-02-07,37894.33,ACH,Partial
PAY-2984,CUST-1004,INV-103061,2026-02-10,97968.32,ACH,Completed
PAY-2985,CUST-1194,INV-101817,2026-02-12,16508.68,ACH,Partial
PAY-2986,CUST-1079,INV-104721,2026-02-02,4794.85,Check,Completed
PAY-2987,CUST-1067,INV-100951,2026-02-13,84219.12,Wire,Partial
PAY-2988,CUST-1136,INV-102806,2026-01-05,42639.54,Wire,Completed
PAY-2989,CUST-1003,INV-109067,2026-01-13,14203.55,ACH,Partial
PAY-2990,CUST-1084,INV-109700,2026-02-25,27130.75,Check,Partial
PAY-2991,CUST-1116,INV-104780,2026-01-15,30016.92,Check,Completed
PAY-2992,CUST-1094,INV-103294,2026-02-14,17328.26,ACH,Partial
PAY-2993,CUST-1015,INV-106865,2026-02-24,8489.83,Wire,Partial
PAY-2994,CUST-1110,INV-102945,2026-02-27,21218.9,ACH,Partial
PAY-2995,CUST-1069,INV-104217,2026-02-03,7772.96,Check,Completed
PAY-2996,CUST-1014,INV-107532,2026-02-25,96402.44,ACH,Partial
PAY-2997,CUST-1106,INV-107493,2026-01-09,61287.59,ACH,Completed
PAY-2998,CUST-1179,INV-102887,2026-01-26,61744.05,ACH,Completed
PAY-2999,CUST-1158,INV-109324,2026-01-30,4175.31,Check,Partial
PAY-3000,CUST-1093,INV-102883,2026-02-25,18036.85,Wire,Completed
PAY-3001,CUST-1079,INV-104638,2026-03-01,7988.12,ACH,Partial
PAY-3002,CUST-1043,INV-101145,2026-01-22,31133.45,Wire,Partial
PAY-3003,CUST-1163,INV-102118,2026-01-25,2386.24,Wire,Completed
PAY-3004,CUST-1125,INV-101198,2026-02-09,62588.97,Check,Partial
PAY-3005,CUST-1129,INV-107460,2026-01-04,20915.38,ACH,Completed
PAY-3006,CUST-1155,INV-101744,2026-02-16,21465.46,ACH,Completed
PAY-3007,CUST-1111,INV-109951,2026-01-28,23629.95,Wire,Partial
PAY-3008,CUST-1039,INV-103090,2026-02-23,9716.8,Wire,Completed
PAY-3009,CUST-1062,INV-109944,2026-02-06,40434.49,Wire,Partial
PAY-3010,CUST-1062,INV-109268,2026-01-10,19910.23,Check,Completed
PAY-3011,CUST-1016,INV-109213,2026-01-09,32342.45,Check,Completed
PAY-3012,CUST-1037,INV-100991,2026-02-28,505.82,Wire,Partial
PAY-3013,CUST-1127,INV-100586,2026-02-05,46629.78,Check,Partial
PAY-3014,CUST-1163,INV-107811,2026-01-01,7191.89,Check,Completed
PAY-3015,CUST-1159,INV-108749,2026-01-30,6928.79,Check,Completed
PAY-3016,CUST-1181,INV-103486,2026-01-11,24818.01,ACH,Completed
PAY-3017,CUST-1186,INV-109763,2026-01-25,28509.41,Check,Partial
PAY-3018,CUST-1024,INV-109347,2026-01-11,61888.89,Wire,Completed
PAY-3019,CUST-1076,INV-108833,2026-02-10,29376.44,ACH,Partial
PAY-3020,CUST-1141,INV-104774,2026-02-24,41905.61,Wire,Completed
PAY-3021,CUST-1171,INV-103883,2026-01-05,34936.71,Check,Completed
PAY-3022,CUST-1123,INV-104186,2026-01-27,49464.95,Wire,Completed
PAY-3023,CUST-1024,INV-108056,2026-01-23,99905.22,Wire,Completed
PAY-3024,CUST-1034,INV-107976,2026-02-26,18575.84,Check,Completed
PAY-3025,CUST-1078,INV-103193,2026-01-19,14209.16,Wire,Partial
PAY-3026,CUST-1174,INV-105984,2026-02-22,19870.21,Check,Partial
PAY-3027,CUST-1174,INV-103877,2026-01-03,71135.25,Check,Partial
PAY-3028,CUST-1144,INV-104041,2026-01-08,13647.41,Check,Completed
PAY-3029,CUST-1088,INV-102752,2026-02-17,24310.33,Wire,Partial
PAY-3030,CUST-1022,INV-103185,2026-02-28,10467.01,Wire,Completed
PAY-3031,CUST-1121,INV-100418,2026-02-18,17435.02,Wire,Completed
PAY-3032,CUST-1016,INV-104618,2026-02-05,12082.56,ACH,Completed
PAY-3033,CUST-1028,INV-102234,2026-02-24,20083.52,Wire,Completed
PAY-3034,CUST-1001,INV-107749,2026-01-15,32157.2,Check,Completed
PAY-3035,CUST-1010,INV-100810,2026-01-13,32490.48,Check,Partial
PAY-3036,CUST-1015,INV-107654,2026-01-30,14157.35,ACH,Partial
PAY-3037,CUST-1178,INV-109831,2026-02-10,4703.27,ACH,Completed
PAY-3038,CUST-1080,INV-102904,2026-01-10,66103.32,ACH,Completed
PAY-3039,CUST-1020,INV-102774,2026-02-28,48318.65,ACH,Partial
PAY-3040,CUST-1020,INV-101653,2026-02-03,101379.73,Wire,Completed
PAY-3041,CUST-1005,INV-104100,2026-01-30,18417.65,Wire,Partial
PAY-3042,CUST-1045,INV-105785,2026-01-25,1198.01,Check,Partial
PAY-3043,CUST-1022,INV-106943,2026-01-06,66374.48,Wire,Partial
PAY-3044,CUST-1057,INV-104398,2026-02-24,21692.03,ACH,Partial
PAY-3045,CUST-1184,INV-101975,2026-02-21,10963.46,ACH,Completed
PAY-3046,CUST-1188,INV-106498,2026-02-06,26272.11,ACH,Completed
PAY-3047,CUST-1038,INV-105049,2026-01-17,16501.98,ACH,Completed
PAY-3048,CUST-1172,INV-109883,2026-02-05,25866.31,Wire,Completed
PAY-3049,CUST-1156,INV-105214,2026-02-09,16512.02,Check,Partial
PAY-3050,CUST-1030,INV-107758,2026-02-01,7261.75,Check,Partial
PAY-3051,CUST-1001,INV-104790,2026-01-22,38858.91,Wire,Partial
PAY-3052,CUST-1085,INV-100825,2026-02-24,22080.78,ACH,Completed
PAY-3053,CUST-1164,INV-105108,2026-02-02,55408.77,Wire,Completed
PAY-3054,CUST-1043,INV-100429,2026-02-24,4559.83,Wire,Partial
PAY-3055,CUST-1197,INV-103913,2026-01-22,36818.94,Check,Completed
PAY-3056,CUST-1126,INV-105804,2026-02-05,28749.64,Wire,Partial
PAY-3057,CUST-1062,INV-103721,2026-01-18,61819.48,ACH,Completed
PAY-3058,CUST-1121,INV-101381,2026-01-28,24640.29,Wire,Completed
PAY-3059,CUST-1074,INV-101755,2026-01-13,31149.89,Check,Partial
PAY-3060,CUST-1052,INV-103671,2026-01-18,6126.14,Check,Completed
PAY-3061,CUST-1075,INV-104600,2026-01-23,1011.84,Check,Partial
PAY-3062,CUST-1130,INV-105487,2026-02-04,48105.4,Wire,Partial
PAY-3063,CUST-1093,INV-102911,2026-01-18,51706.27,ACH,Partial
PAY-3064,CUST-1018,INV-105893,2026-01-10,4982.29,ACH,Completed
PAY-3065,CUST-1044,INV-101418,2026-02-20,9289.81,ACH,Partial
PAY-3066,CUST-1188,INV-104482,2026-02-27,35256.82,Check,Completed
PAY-3067,CUST-1054,INV-105063,2026-01-02,66580.86,Check,Completed
PAY-3068,CUST-1198,INV-101952,2026-01-14,18306.68,Check,Partial
PAY-3069,CUST-1028,INV-102030,2026-02-01,26938.74,ACH,Completed
PAY-3070,CUST-1047,INV-100978,2026-02-28,26933.31,Check,Completed
PAY-3071,CUST-1071,INV-100761,2026-01-30,24539.78,Check,Partial
PAY-3072,CUST-1062,INV-106153,2026-01-19,11599.75,Wire,Completed
PAY-3073,CUST-1148,INV-105906,2026-01-05,29216.35,Check,Partial
PAY-3074,CUST-1056,INV-100134,2026-02-27,24359.38,Check,Completed
PAY-3075,CUST-1012,INV-102620,2026-02-17,14565.69,ACH,Completed
PAY-3076,CUST-1154,INV-102573,2026-02-01,85561.17,ACH,Partial
PAY-3077,CUST-1195,INV-102305,2026-02-27,6366.77,Wire,Partial
PAY-3078,CUST-1087,INV-106587,2026-01-10,80415.43,ACH,Partial
PAY-3079,CUST-1191,INV-102348,2026-01-05,34883.46,ACH,Partial
PAY-3080,CUST-1104,INV-107955,2026-01-14,45595.43,Check,Completed
PAY-3081,CUST-1008,INV-105145,2026-02-08,9600.73,Wire,Partial
PAY-3082,CUST-1073,INV-105562,2026-02-11,86208.15,Check,Partial
PAY-3083,CUST-1074,INV-105110,2026-02-12,20685.64,Check,Completed
PAY-3084,CUST-1096,INV-107143,2026-01-19,53310.57,Wire,Partial
PAY-3085,CUST-1134,INV-109878,2026-01-11,27449.17,ACH,Completed
PAY-3086,CUST-1138,INV-107375,2026-02-04,6853.42,Wire,Completed
PAY-3087,CUST-1108,INV-109880,2026-02-08,5496.22,Check,Completed
PAY-3088,CUST-1027,INV-104723,2026-02-15,65223.02,Wire,Completed
PAY-3089,CUST-1101,INV-106344,2026-02-07,2662.33,ACH,Completed
PAY-3090,CUST-1093,INV-100380,2026-01-22,23081.84,Wire,Partial
PAY-3091,CUST-1118,INV-106046,2026-02-21,43095.36,Check,Partial
PAY-3092,CUST-1071,INV-101138,2026-02-28,40797.22,Check,Completed
PAY-3093,CUST-1026,INV-106446,2026-02-14,15514.91,Check,Completed
PAY-3094,CUST-1149,INV-100141,2026-02-15,19337.84,Check,Completed
PAY-3095,CUST-1169,INV-104623,2026-01-30,70403.22,ACH,Partial
PAY-3096,CUST-1159,INV-105267,2026-02-21,18961.92,Wire,Completed
PAY-3097,CUST-1141,INV-101524,2026-01-30,22605.11,Wire,Partial
PAY-3098,CUST-1153,INV-105893,2026-02-16,11716.41,Wire,Partial
PAY-3099,CUST-1182,INV-109244,2026-02-19,35043.33,ACH,Partial
PAY-3100,CUST-1070,INV-106403,2026-01-11,89374.2,Wire,Completed
PAY-3101,CUST-1182,INV-102055,2026-01-22,21106.66,Wire,Partial
PAY-3102,CUST-1172,INV-103375,2026-01-10,6145.57,ACH,Partial
PAY-3103,CUST-1029,INV-107183,2026-02-12,8791.24,Check,Completed
PAY-3104,CUST-1065,INV-103374,2026-01-19,30077.16,Check,Completed
PAY-3105,CUST-1098,INV-106239,2026-02-23,13837.58,ACH,Partial
PAY-3106,CUST-1153,INV-104321,2026-01-15,49357.05,ACH,Partial
PAY-3107,CUST-1088,INV-108779,2026-03-01,20883.61,Check,Partial
PAY-3108,CUST-1128,INV-109539,2026-02-04,43756.36,ACH,Partial
PAY-3109,CUST-1151,INV-107286,2026-02-04,29372.79,Wire,Completed
PAY-3110,CUST-1054,INV-107338,2026-01-01,7900.03,Wire,Partial
PAY-3111,CUST-1101,INV-100033,2026-02-16,15228.82,ACH,Partial
PAY-3112,CUST-1064,INV-107941,2026-02-14,22640.09,Check,Completed
PAY-3113,CUST-1024,INV-105424,2026-02-16,90229.4,Wire,Completed
PAY-3114,CUST-1097,INV-109266,2026-02-22,60343.93,Check,Partial
PAY-3115,CUST-1041,INV-101544,2026-01-18,7683.24,Wire,Partial
PAY-3116,CUST-1043,INV-107533,2026-01-26,20748.2,Check,Partial
PAY-3117,CUST-1068,INV-100527,2026-03-01,30172.07,ACH,Completed
PAY-3118,CUST-1104,INV-103258,2026-01-18,12397.14,Wire,Partial
PAY-3119,CUST-1139,INV-106327,2026-02-10,15232.7,Wire,Completed
PAY-3120,CUST-1007,INV-107360,2026-01-18,6978.44,Wire,Completed
PAY-3121,CUST-1105,INV-103155,2026-02-12,31969.37,ACH,Completed
PAY-3122,CUST-1062,INV-100895,2026-01-18,10460.13,ACH,Completed
PAY-3123,CUST-1147,INV-105513,2026-02-01,4711.12,Check,Partial
PAY-3124,CUST-1167,INV-105080,2026-02-07,19803.5,Check,Partial
PAY-3125,CUST-1072,INV-101526,2026-02-27,33191.43,Check,Partial
PAY-3126,CUST-1123,INV-100603,2026-01-27,24325.26,Wire,Completed
PAY-3127,CUST-1004,INV-108994,2026-02-18,25751.75,Check,Completed
PAY-3128,CUST-1128,INV-101085,2026-02-25,15706.85,Check,Partial
PAY-3129,CUST-1010,INV-102080,2026-01-29,16135.13,Wire,Completed
PAY-3130,CUST-1131,INV-100142,2026-02-18,78202.34,Check,Partial
PAY-3131,CUST-1165,INV-109577,2026-02-10,57461.04,Wire,Completed
PAY-3132,CUST-1016,INV-109713,2026-01-20,26928.2,Wire,Completed
PAY-3133,CUST-1067,INV-105234,2026-03-01,10600.94,Check,Partial
PAY-3134,CUST-1159,INV-101908,2026-02-04,48363.2,Check,Completed
PAY-3135,CUST-1004,INV-105476,2026-01-23,68693.74,Check,Completed
PAY-3136,CUST-1149,INV-109609,2026-02-25,45655.32,ACH,Partial
PAY-3137,CUST-1081,INV-103575,2026-01-12,20901.25,Check,Partial
PAY-3138,CUST-1066,INV-106735,2026-02-22,29488.97,ACH,Completed
PAY-3139,CUST-1010,INV-100753,2026-02-04,14782.23,Wire,Completed
PAY-3140,CUST-1152,INV-107774,2026-02-05,30695.69,Wire,Partial
PAY-3141,CUST-1041,INV-104359,2026-02-11,27579.9,Check,Completed
PAY-3142,CUST-1034,INV-101260,2026-02-23,43825.17,Check,Completed
PAY-3143,CUST-1078,INV-101533,2026-01-28,15876.85,Check,Completed
PAY-3144,CUST-1058,INV-101594,2026-02-06,88257.28,ACH,Completed
PAY-3145,CUST-1116,INV-103920,2026-01-20,6625.23,Wire,Partial
PAY-3146,CUST-1047,INV-103246,2026-02-04,32857.91,ACH,Partial
PAY-3147,CUST-1002,INV-101595,2026-02-23,49783.39,Check,Partial
PAY-3148,CUST-1023,INV-103240,2026-01-07,11839.78,ACH,Completed
PAY-3149,CUST-1118,INV-107219,2026-02-03,35361.33,Wire,Partial
PAY-3150,CUST-1196,INV-103299,2026-01-06,41169.64,Check,Partial
PAY-3151,CUST-1100,INV-107415,2026-01-19,32191.19,ACH,Partial
PAY-3152,CUST-1032,INV-102379,2026-02-11,66854.73,Wire,Partial
PAY-3153,CUST-1069,INV-102935,2026-01-08,45727.33,Check,Completed
PAY-3154,CUST-1174,INV-103509,2026-02-17,7927.69,Check,Partial
PAY-3155,CUST-1052,INV-107500,2026-01-30,29726.94,Check,Partial
PAY-3156,CUST-1172,INV-100098,2026-01-02,19832.18,Check,Completed
PAY-3157,CUST-1198,INV-109927,2026-01-16,47337.48,ACH,Partial
PAY-3158,CUST-1056,INV-107158,2026-02-22,36841.4,ACH,Completed
PAY-3159,CUST-1197,INV-105386,2026-02-15,26051.31,Check,Completed
PAY-3160,CUST-1039,INV-106151,2026-01-24,12227.98,Check,Partial
PAY-3161,CUST-1002,INV-101597,2026-01-25,16532.21,ACH,Partial
PAY-3162,CUST-1048,INV-105520,2026-01-13,9963.88,ACH,Partial
PAY-3163,CUST-1013,INV-102892,2026-02-24,33633.1,Check,Partial
PAY-3164,CUST-1124,INV-104067,2026-01-09,14229.34,Check,Completed
PAY-3165,CUST-1147,INV-106028,2026-01-30,22489.3,ACH,Completed
PAY-3166,CUST-1193,INV-109045,2026-01-09,59480.08,ACH,Partial
PAY-3167,CUST-1024,INV-103181,2026-02-09,49857.32,ACH,Partial
PAY-3168,CUST-1003,INV-109785,2026-01-07,54728.43,ACH,Partial
PAY-3169,CUST-1168,INV-109047,2026-01-16,9040.48,Check,Completed
PAY-3170,CUST-1062,INV-102461,2026-02-07,6012.61,ACH,Completed
PAY-3171,CUST-1175,INV-105004,2026-02-01,138704.18,Check,Completed
PAY-3172,CUST-1054,INV-103079,2026-03-01,24893.08,ACH,Partial
PAY-3173,CUST-1001,INV-103647,2026-01-29,18725.8,ACH,Completed
PAY-3174,CUST-1022,INV-105939,2026-02-12,14611.78,Wire,Partial
PAY-3175,CUST-1107,INV-103973,2026-02-20,14754.6,Wire,Partial
PAY-3176,CUST-1175,INV-105446,2026-02-09,46448.4,Wire,Completed
PAY-3177,CUST-1118,INV-101973,2026-02-20,16205.4,ACH,Partial
PAY-3178,CUST-1014,INV-104373,2026-01-15,11611.21,Wire,Completed
PAY-3179,CUST-1050,INV-103262,2026-01-11,33836.11,Wire,Completed
PAY-3180,CUST-1151,INV-108695,2026-01-09,13379.19,Check,Completed
PAY-3181,CUST-1019,INV-109949,2026-01-16,19257.15,Wire,Partial
PAY-3182,CUST-1055,INV-100699,2026-01-25,1092.06,Wire,Completed
PAY-3183,CUST-1037,INV-108851,2026-02-01,52050.67,Check,Partial
PAY-3184,CUST-1024,INV-104190,2026-02-14,39246.21,ACH,Completed
PAY-3185,CUST-1085,INV-101650,2026-01-10,33164.99,Wire,Completed
PAY-3186,CUST-1179,INV-107852,2026-01-10,43982.51,Check,Partial
PAY-3187,CUST-1178,INV-106777,2026-01-30,20016.83,Check,Completed
PAY-3188,CUST-1174,INV-107481,2026-02-26,32934.16,Wire,Partial
PAY-3189,CUST-1067,INV-107371,2026-01-20,43743.45,Check,Partial
PAY-3190,CUST-1079,INV-100676,2026-02-10,16072.36,Wire,Partial
PAY-3191,CUST-1063,INV-108413,2026-03-01,55864.59,ACH,Completed
PAY-3192,CUST-1170,INV-106730,2026-02-03,59946.4,Wire,Partial
PAY-3193,CUST-1070,INV-106089,2026-01-01,17732.82,ACH,Completed
PAY-3194,CUST-1087,INV-104829,2026-02-01,100008.97,Check,Completed
PAY-3195,CUST-1056,INV-105341,2026-02-09,27917.33,Check,Partial
PAY-3196,CUST-1166,INV-106573,2026-01-31,41300.56,ACH,Completed
PAY-3197,CUST-1118,INV-103305,2026-02-17,33615.13,Wire,Partial
PAY-3198,CUST-1028,INV-100120,2026-02-23,59774.49,Wire,Partial
PAY-3199,CUST-1153,INV-107728,2026-01-11,36963.33,Wire,Partial
PAY-3200,CUST-1141,INV-103450,2026-02-27,36654.71,Check,Partial
PAY-3201,CUST-1063,INV-109783,2026-02-10,43992.53,Check,Partial
PAY-3202,CUST-1046,INV-106311,2026-02-26,17389.89,ACH,Completed
PAY-3203,CUST-1019,INV-108985,2026-01-19,50171.57,Wire,Partial
PAY-3204,CUST-1006,INV-107763,2026-02-19,37950.81,Check,Partial
PAY-3205,CUST-1093,INV-107257,2026-01-07,33338.97,Check,Completed
PAY-3206,CUST-1194,INV-105730,2026-02-22,2657.18,Check,Completed
PAY-3207,CUST-1127,INV-107439,2026-01-29,23956.68,ACH,Completed
PAY-3208,CUST-1113,INV-102122,2026-02-11,20275.53,Check,Completed
PAY-3209,CUST-1052,INV-104232,2026-02-07,9872.83,ACH,Completed
PAY-3210,CUST-1192,INV-102308,2026-02-22,33915.85,ACH,Partial
PAY-3211,CUST-1157,INV-103283,2026-02-05,48039.29,ACH,Partial
PAY-3212,CUST-1065,INV-106007,2026-02-02,15634.98,Wire,Partial
PAY-3213,CUST-1142,INV-106753,2026-02-05,9121.48,Wire,Completed
